arm,available,collisions,condition,cost,decisions,endpoint,exhausted,family_id,history_id,house,legacy_label,model,parent_family_id,path,planned,premature_stop,rank,ready_at_stop,seed,status,stopped,stratum,task_id
REPAIR,True,0,74,1.0,172,main,False,IDENT_05ff984a3ba9d356dd39,seen_sham,2azQ1b91cZZ,FAIL,REPAIR_1209,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0449,True,True,449,False,1209,FAIL,True,terminal_present,task_A
REPAIR,True,0,75,0.09,45,control,False,IDENT_05ff984a3ba9d356dd39,seen_sham,2azQ1b91cZZ,PASS,REPAIR_1210,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0450,True,False,450,True,1210,PASS,True,terminal_present,task_T
ORIGINAL,True,0,75,0.09,45,control,False,IDENT_05ff984a3ba9d356dd39,seen_sham,2azQ1b91cZZ,PASS,ORIGINAL_1211,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0451,True,False,451,True,1211,PASS,True,terminal_present,task_T
REPAIR,True,0,75,0.09,45,control,False,IDENT_05ff984a3ba9d356dd39,seen_sham,2azQ1b91cZZ,PASS,REPAIR_1211,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0452,True,False,452,True,1211,PASS,True,terminal_present,task_T
ORIGINAL,True,0,75,0.09,45,control,False,IDENT_05ff984a3ba9d356dd39,seen_sham,2azQ1b91cZZ,PASS,ORIGINAL_1209,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0453,True,False,453,True,1209,PASS,True,terminal_present,task_T
REPAIR,True,0,75,0.09,45,control,False,IDENT_05ff984a3ba9d356dd39,seen_sham,2azQ1b91cZZ,PASS,REPAIR_1209,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0454,True,False,454,True,1209,PASS,True,terminal_present,task_T
ORIGINAL,True,0,75,0.09,45,control,False,IDENT_05ff984a3ba9d356dd39,seen_sham,2azQ1b91cZZ,PASS,ORIGINAL_1210,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0455,True,False,455,True,1210,PASS,True,terminal_present,task_T
ORIGINAL,True,0,76,1.0,99,main,False,IDENT_05ff984a3ba9d356dd39,missing,2azQ1b91cZZ,FAIL,ORIGINAL_1211,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0456,True,True,456,False,1211,FAIL,True,terminal_present,task_A
REPAIR,True,0,76,1.0,95,main,False,IDENT_05ff984a3ba9d356dd39,missing,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0457,True,True,457,False,1211,FAIL,True,terminal_present,task_A
ORIGINAL,True,0,76,1.0,216,main,False,IDENT_05ff984a3ba9d356dd39,missing,2azQ1b91cZZ,FAIL,ORIGINAL_1209,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0458,True,True,458,False,1209,FAIL,True,terminal_present,task_A
REPAIR,True,0,76,1.0,416,main,False,IDENT_05ff984a3ba9d356dd39,missing,2azQ1b91cZZ,FAIL,REPAIR_1209,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0459,True,True,459,False,1209,FAIL,True,terminal_present,task_A
ORIGINAL,True,0,76,1.0,500,main,True,IDENT_05ff984a3ba9d356dd39,missing,2azQ1b91cZZ,FAIL,ORIGINAL_1210,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0460,True,False,460,False,1210,FAIL,False,terminal_present,task_A
REPAIR,True,0,76,1.0,111,main,False,IDENT_05ff984a3ba9d356dd39,missing,2azQ1b91cZZ,FAIL,REPAIR_1210,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0461,True,True,461,False,1210,FAIL,True,terminal_present,task_A
REPAIR,True,0,77,0.09,45,control,False,IDENT_05ff984a3ba9d356dd39,missing,2azQ1b91cZZ,PASS,REPAIR_1211,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0462,True,False,462,True,1211,PASS,True,terminal_present,task_T
ORIGINAL,True,0,77,0.09,45,control,False,IDENT_05ff984a3ba9d356dd39,missing,2azQ1b91cZZ,PASS,ORIGINAL_1209,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0463,True,False,463,True,1209,PASS,True,terminal_present,task_T
REPAIR,True,0,77,0.09,45,control,False,IDENT_05ff984a3ba9d356dd39,missing,2azQ1b91cZZ,PASS,REPAIR_1209,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0464,True,False,464,True,1209,PASS,True,terminal_present,task_T
ORIGINAL,True,0,77,0.09,45,control,False,IDENT_05ff984a3ba9d356dd39,missing,2azQ1b91cZZ,PASS,ORIGINAL_1210,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0465,True,False,465,True,1210,PASS,True,terminal_present,task_T
REPAIR,True,0,77,0.09,45,control,False,IDENT_05ff984a3ba9d356dd39,missing,2azQ1b91cZZ,PASS,REPAIR_1210,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0466,True,False,466,True,1210,PASS,True,terminal_present,task_T
ORIGINAL,True,0,77,0.09,45,control,False,IDENT_05ff984a3ba9d356dd39,missing,2azQ1b91cZZ,PASS,ORIGINAL_1211,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu5_001/rollouts/0467,True,False,467,True,1211,PASS,True,terminal_present,task_T
ORIGINAL,True,0,78,1.0,218,main,False,IDENT_05ff984a3ba9d356dd39,missing_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1209,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0468,True,True,468,False,1209,FAIL,True,terminal_present,task_A
REPAIR,True,0,78,1.0,416,main,False,IDENT_05ff984a3ba9d356dd39,missing_sham,2azQ1b91cZZ,FAIL,REPAIR_1209,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0469,True,True,469,False,1209,FAIL,True,terminal_present,task_A
ORIGINAL,True,0,78,1.0,500,main,True,IDENT_05ff984a3ba9d356dd39,missing_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1210,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0470,True,False,470,False,1210,FAIL,False,terminal_present,task_A
REPAIR,True,0,78,1.0,111,main,False,IDENT_05ff984a3ba9d356dd39,missing_sham,2azQ1b91cZZ,FAIL,REPAIR_1210,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0471,True,True,471,False,1210,FAIL,True,terminal_present,task_A
ORIGINAL,True,0,78,1.0,99,main,False,IDENT_05ff984a3ba9d356dd39,missing_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1211,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0472,True,True,472,False,1211,FAIL,True,terminal_present,task_A
REPAIR,True,0,78,1.0,95,main,False,IDENT_05ff984a3ba9d356dd39,missing_sham,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu6_001/rollouts/0473,True,True,473,False,1211,FAIL,True,terminal_present,task_A
REPAIR,True,0,79,0.09,45,control,False,IDENT_05ff984a3ba9d356dd39,missing_sham,2azQ1b91cZZ,PASS,REPAIR_1209,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0474,True,False,474,True,1209,PASS,True,terminal_present,task_T
ORIGINAL,True,0,79,0.09,45,control,False,IDENT_05ff984a3ba9d356dd39,missing_sham,2azQ1b91cZZ,PASS,ORIGINAL_1210,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0475,True,False,475,True,1210,PASS,True,terminal_present,task_T
REPAIR,True,0,79,0.09,45,control,False,IDENT_05ff984a3ba9d356dd39,missing_sham,2azQ1b91cZZ,PASS,REPAIR_1210,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0476,True,False,476,True,1210,PASS,True,terminal_present,task_T
ORIGINAL,True,0,79,0.09,45,control,False,IDENT_05ff984a3ba9d356dd39,missing_sham,2azQ1b91cZZ,PASS,ORIGINAL_1211,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0477,True,False,477,True,1211,PASS,True,terminal_present,task_T
REPAIR,True,0,79,0.09,45,control,False,IDENT_05ff984a3ba9d356dd39,missing_sham,2azQ1b91cZZ,PASS,REPAIR_1211,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0478,True,False,478,True,1211,PASS,True,terminal_present,task_T
ORIGINAL,True,0,79,0.09,45,control,False,IDENT_05ff984a3ba9d356dd39,missing_sham,2azQ1b91cZZ,PASS,ORIGINAL_1209,IDENT_05ff984a3ba9d356dd39,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu7_001/rollouts/0479,True,False,479,True,1209,PASS,True,terminal_present,task_T
ORIGINAL,True,449,80,1.0,500,main,True,IDENT_134e9da2f2ef076529c8,seen,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1210,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0480,True,False,480,False,1210,FAIL,False,terminal_present,task_A
REPAIR,True,449,80,1.0,500,main,True,IDENT_134e9da2f2ef076529c8,seen,2azQ1b91cZZ,UNKNOWN,REPAIR_1210,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0481,True,False,481,False,1210,FAIL,False,terminal_present,task_A
ORIGINAL,True,0,80,0.058,29,main,False,IDENT_134e9da2f2ef076529c8,seen,2azQ1b91cZZ,PASS,ORIGINAL_1211,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0482,True,False,482,True,1211,PASS,True,terminal_present,task_A
REPAIR,True,0,80,0.058,29,main,False,IDENT_134e9da2f2ef076529c8,seen,2azQ1b91cZZ,PASS,REPAIR_1211,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0483,True,False,483,True,1211,PASS,True,terminal_present,task_A
ORIGINAL,True,0,80,0.058,29,main,False,IDENT_134e9da2f2ef076529c8,seen,2azQ1b91cZZ,PASS,ORIGINAL_1209,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0484,True,False,484,True,1209,PASS,True,terminal_present,task_A
REPAIR,True,0,80,0.058,29,main,False,IDENT_134e9da2f2ef076529c8,seen,2azQ1b91cZZ,PASS,REPAIR_1209,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu0_001/rollouts/0485,True,False,485,True,1209,PASS,True,terminal_present,task_A
REPAIR,True,0,81,1.0,108,control,False,IDENT_134e9da2f2ef076529c8,seen,2azQ1b91cZZ,FAIL,REPAIR_1210,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0486,True,True,486,False,1210,FAIL,True,terminal_present,task_T
ORIGINAL,True,0,81,1.0,42,control,False,IDENT_134e9da2f2ef076529c8,seen,2azQ1b91cZZ,FAIL,ORIGINAL_1211,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0487,True,True,487,False,1211,FAIL,True,terminal_present,task_T
REPAIR,True,0,81,1.0,42,control,False,IDENT_134e9da2f2ef076529c8,seen,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0488,True,True,488,False,1211,FAIL,True,terminal_present,task_T
ORIGINAL,True,0,81,0.058,29,control,False,IDENT_134e9da2f2ef076529c8,seen,2azQ1b91cZZ,PASS,ORIGINAL_1209,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0489,True,False,489,True,1209,PASS,True,terminal_present,task_T
REPAIR,True,0,81,0.058,29,control,False,IDENT_134e9da2f2ef076529c8,seen,2azQ1b91cZZ,PASS,REPAIR_1209,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0490,True,False,490,True,1209,PASS,True,terminal_present,task_T
ORIGINAL,True,0,81,1.0,110,control,False,IDENT_134e9da2f2ef076529c8,seen,2azQ1b91cZZ,FAIL,ORIGINAL_1210,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu1_001/rollouts/0491,True,True,491,False,1210,FAIL,True,terminal_present,task_T
ORIGINAL,True,0,82,0.058,29,main,False,IDENT_134e9da2f2ef076529c8,seen_sham,2azQ1b91cZZ,PASS,ORIGINAL_1211,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0492,True,False,492,True,1211,PASS,True,terminal_present,task_A
REPAIR,True,0,82,0.058,29,main,False,IDENT_134e9da2f2ef076529c8,seen_sham,2azQ1b91cZZ,PASS,REPAIR_1211,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0493,True,False,493,True,1211,PASS,True,terminal_present,task_A
ORIGINAL,True,0,82,0.058,29,main,False,IDENT_134e9da2f2ef076529c8,seen_sham,2azQ1b91cZZ,PASS,ORIGINAL_1209,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0494,True,False,494,True,1209,PASS,True,terminal_present,task_A
REPAIR,True,0,82,0.058,29,main,False,IDENT_134e9da2f2ef076529c8,seen_sham,2azQ1b91cZZ,PASS,REPAIR_1209,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0495,True,False,495,True,1209,PASS,True,terminal_present,task_A
ORIGINAL,True,447,82,1.0,500,main,True,IDENT_134e9da2f2ef076529c8,seen_sham,2azQ1b91cZZ,UNKNOWN,ORIGINAL_1210,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0496,True,False,496,False,1210,FAIL,False,terminal_present,task_A
REPAIR,True,447,82,1.0,500,main,True,IDENT_134e9da2f2ef076529c8,seen_sham,2azQ1b91cZZ,UNKNOWN,REPAIR_1210,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu2_001/rollouts/0497,True,False,497,False,1210,FAIL,False,terminal_present,task_A
REPAIR,True,0,83,1.0,346,control,False,IDENT_134e9da2f2ef076529c8,seen_sham,2azQ1b91cZZ,FAIL,REPAIR_1211,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0498,True,True,498,False,1211,FAIL,True,terminal_present,task_T
ORIGINAL,True,0,83,0.058,29,control,False,IDENT_134e9da2f2ef076529c8,seen_sham,2azQ1b91cZZ,PASS,ORIGINAL_1209,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0499,True,False,499,True,1209,PASS,True,terminal_present,task_T
REPAIR,True,0,83,0.058,29,control,False,IDENT_134e9da2f2ef076529c8,seen_sham,2azQ1b91cZZ,PASS,REPAIR_1209,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0500,True,False,500,True,1209,PASS,True,terminal_present,task_T
ORIGINAL,True,0,83,1.0,108,control,False,IDENT_134e9da2f2ef076529c8,seen_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1210,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0501,True,True,501,False,1210,FAIL,True,terminal_present,task_T
REPAIR,True,0,83,1.0,108,control,False,IDENT_134e9da2f2ef076529c8,seen_sham,2azQ1b91cZZ,FAIL,REPAIR_1210,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0502,True,True,502,False,1210,FAIL,True,terminal_present,task_T
ORIGINAL,True,0,83,1.0,500,control,True,IDENT_134e9da2f2ef076529c8,seen_sham,2azQ1b91cZZ,FAIL,ORIGINAL_1211,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu3_001/rollouts/0503,True,False,503,False,1211,FAIL,False,terminal_present,task_T
ORIGINAL,True,0,84,1.0,29,main,False,IDENT_134e9da2f2ef076529c8,missing,2azQ1b91cZZ,FAIL,ORIGINAL_1209,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0504,True,True,504,False,1209,FAIL,True,terminal_present,task_A
REPAIR,True,0,84,1.0,29,main,False,IDENT_134e9da2f2ef076529c8,missing,2azQ1b91cZZ,FAIL,REPAIR_1209,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0505,True,True,505,False,1209,FAIL,True,terminal_present,task_A
ORIGINAL,True,0,84,0.442,221,main,False,IDENT_134e9da2f2ef076529c8,missing,2azQ1b91cZZ,PASS,ORIGINAL_1210,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0506,True,False,506,True,1210,PASS,True,terminal_present,task_A
REPAIR,True,0,84,0.442,221,main,False,IDENT_134e9da2f2ef076529c8,missing,2azQ1b91cZZ,PASS,REPAIR_1210,IDENT_134e9da2f2ef076529c8,research/continuation_memory_v1/evidence_state_policy_v1/event_action_preservation_v1/runs/preserve_001/evaluate/session_gpu4_001/rollouts/0507,True,False,507,True,1210,PASS,True,terminal_present,task_A
